OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schäfer,BREED_REDUCED_Französische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schäfer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz
87964,51-60,w,1.405894434477498,1.3698464680536067,Mischling klein,,,K,2004,schwarz,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
87965,71-80,m,-1.0504617989775547,-0.9931416189857657,Dackel,Mischling,,K,2005,weiss/schwarz,0.06480723286011776,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87966,41-50,w,1.0988499052956164,1.1577834346013554,Labrador Retriever,,Appenzeller,I,2004,schwarz/weiss/braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87977,31-40,w,-0.7434172697956731,-0.7810785855335144,Labrador Retriever,Mischling,,I,2002,schwarz,0.12528782186496962,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87978,51-60,w,1.405894434477498,1.3698464680536067,Staffordshire Bull Terrier,,,II,2002,beige/weiss,0.12528782186496962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
87982,41-50,m,1.405894434477498,1.3698464680536067,Yorkshire Terrier,Mischling,,K,2006,schwarz/gelb,0.04464703652516715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
87985,41-50,m,-0.12932821143190995,-0.1751842042413676,Whippet,,,I,2002,schwarz,0.12528782186496962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
87985,41-50,m,-0.12932821143190995,-0.1751842042413676,Galgo,,,I,2012,braun gestromt,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
87988,51-60,w,-0.43637274061379155,-0.4175419567582263,Labrador Retriever,,,I,2002,schwarz,0.12528782186496962,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87989,71-80,w,-0.43637274061379155,-0.4175419567582263,Beagle,,,K,2003,schwarz/weiss/braun,0.105127625530019,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87990,51-60,w,-0.12932821143190995,-0.14488948517676026,Berger des Pyrenées,,,I,2004,fauve,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
87998,41-50,w,-1.9715953865231994,-1.9928673481178079,Boston Terrier,,,K,2004,schwarz/weiss,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88012,41-50,m,-1.9715953865231994,-1.9625726290532004,Irish Terrier,,,I,2003,rot,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88014,31-40,m,-1.3575063281594362,-1.3869729668256612,Terrier,Mischling,,Unknown,2004,braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
88014,31-40,m,-1.3575063281594362,-1.3869729668256612,Mischling klein,,,K,2007,weiss,0.02448684019021653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88016,41-50,m,-1.664550857341318,-1.5990360002779125,Parson Jack Russell Terrier,,,K,2005,weiss/beige,0.06480723286011776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88017,31-40,m,0.48476084693185323,0.4610048961153865,Mischling klein,,,K,2004,schwarz/weiss,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88031,51-60,w,-1.664550857341318,-1.6293307193425197,Parson Jack Russell Terrier,,,K,2004,tricolor,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88032,61-70,w,-1.3575063281594362,-1.296088809631839,Mischling klein,,,K,2007,schwarz/braun,0.02448684019021653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88038,51-60,m,1.0988499052956164,1.2789623108597845,Appenzeller,,,I,2014,tricolor,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88046,51-60,w,-0.43637274061379155,-0.4175419567582263,Deutscher Schäfer,,,I,2004,grau/braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88052,51-60,w,-1.3575063281594362,-1.3869729668256612,Bergamasker,Mischling,,I,2010,beige,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88053,51-60,w,-1.664550857341318,-1.6293307193425197,Sennenhund,Mischling,,I,2012,tricolor,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88061,41-50,w,0.48476084693185323,0.43071017705077913,Appenzeller Sennenhund,,,I,2004,schwarz/braun/weiss,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88067,21-30,w,1.405894434477498,1.3395517489889992,Rehpinscher,,,K,2009,rehbraun,-0.015833552479684706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88068,61-70,m,0.48476084693185323,0.43071017705077913,Border Terrier,,,K,2004,rot/braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88071,51-60,w,-0.7434172697956731,-0.750783866468907,Appenzeller,,,I,2004,tricolor,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88077,51-60,m,0.17771631774997163,0.12776298640470576,Irish Setter,Mischling,,I,2004,golden,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88081,71-80,w,-0.12932821143190995,-0.08430004704754558,Welsh Corgi,,,K,2004,schwarz/weiss,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88082,21-30,w,-0.12932821143190995,-0.08430004704754558,Alaskan Malamute,,,I,2004,schwarz/grau/weiss,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88084,31-40,w,0.7918053761137348,0.7336573676968525,Nova Scotia Duck Tolling Retriever,,,I,2004,rot/weiss,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88087,51-60,w,-0.12932821143190995,-0.08430004704754558,Kromfohrländer,,,I,2004,weiss/braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88095,81-90,m,0.7918053761137348,0.7336573676968525,Deutscher Schäfer,,,I,2004,braun/schwarz,0.08496742919506839,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88096,71-80,m,0.7918053761137348,0.7336573676968525,Labrador Retriever,,,I,2014,schwarz,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88099,61-70,w,0.7918053761137348,0.7336573676968525,Mops,,,K,2003,beige,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
88101,41-50,m,-1.664550857341318,-1.5990360002779125,Beagle,,,K,2013,tricolor,-0.09647433781948718,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88101,41-50,m,-1.664550857341318,-1.5990360002779125,Beagle,,,K,2004,tricolor,0.08496742919506839,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88108,71-80,w,1.0988499052956164,1.036604558342926,Cairn Terrier,,,K,2004,schwarz/rot,0.08496742919506839,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88113,71-80,w,-0.12932821143190995,-0.1751842042413676,Zwergpudel,,,K,2013,schwarz,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
88113,71-80,w,-0.12932821143190995,-0.1751842042413676,Grosspudel,,,I,2008,weiss,0.004326643855265913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88119,61-70,w,-1.664550857341318,-1.5990360002779125,Jack Russel Terrier,,,K,2003,tricolor,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88120,51-60,m,0.17771631774997163,0.1580577054693131,Golden Retriever,,,I,2002,golden,0.12528782186496962,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88132,41-50,m,-0.7434172697956731,-0.750783866468907,Mischling klein,,,K,2004,weiss/creme,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88133,61-70,m,-0.43637274061379155,-0.4175419567582263,Appenzeller Sennenhund,Mischling,,I,2010,tricolor,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88137,61-70,m,-0.12932821143190995,-0.11459476611215293,Dachshund,,,K,2004,schwarz/rot,0.08496742919506839,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88138,41-50,w,1.0988499052956164,1.2789623108597845,Terrier,Mischling,,Unknown,2004,schwarz/weiss,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
88143,51-60,w,0.48476084693185323,0.43071017705077913,Mittelpudel,,,K,2005,schwarz,0.06480723286011776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88146,61-70,m,-1.9715953865231994,-1.9322779099885932,Terrier,Mischling,,Unknown,2001,schwarz,0.14544801819992023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
88148,41-50,w,-1.0504617989775547,-1.0537310571149805,Mischling klein,,,K,2008,beige,0.004326643855265913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88151,71-80,w,1.405894434477498,1.3698464680536067,Chow Chow,,,I,2004,braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88153,41-50,m,1.0988499052956164,1.1577834346013554,Labrador Retriever,,,I,2004,gelb,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88158,51-60,m,1.405894434477498,1.3698464680536067,Bergamasker,Mischling,,I,2008,blue/merle,0.004326643855265913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88162,51-60,m,0.48476084693185323,0.43071017705077913,Mastiff,Mischling,,I,2009,blondfarben,-0.015833552479684706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88163,41-50,w,0.7918053761137348,0.7639520867614599,Mischling klein,,,K,2004,braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88168,71-80,m,-0.12932821143190995,-0.08430004704754558,Deutscher Schäfer,,,I,2012,schwarz/braun,-0.07631414148453655,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88172,61-70,w,1.0988499052956164,1.036604558342926,Zwergpinscher,,,K,2004,braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
88177,71-80,m,1.0988499052956164,1.036604558342926,Hovawart,,,I,2004,schwarz/braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88178,31-40,w,0.48476084693185323,0.4610048961153865,Chihuahua,,,K,2013,braun,-0.09647433781948718,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88178,31-40,w,0.48476084693185323,0.4610048961153865,Chihuahua,,,K,2010,weiss,-0.035993748814635323,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88183,51-60,w,0.17771631774997163,0.1580577054693131,Malteser,Mischling,,K,2014,weiss/beige,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88189,71-80,w,0.17771631774997163,0.18835242453392045,Golden Retriever,,,I,2004,golden,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88190,61-70,w,1.0988499052956164,1.1577834346013554,Border Collie,Mischling,,I,2004,schwarz/weiss/braun,0.08496742919506839,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88190,61-70,w,1.0988499052956164,1.1577834346013554,Mischling klein,,,K,2006,braun,0.04464703652516715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88191,71-80,w,0.48476084693185323,0.4610048961153865,Appenzeller,,Entlebucher Sennenhund,I,2004,tricolor,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88193,61-70,w,1.405894434477498,1.3698464680536067,Riesenschnauzer,,,I,2004,schwarz,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88196,71-80,w,1.0988499052956164,1.036604558342926,Schäfer,,,I,2004,schwarz/gelb,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
88201,51-60,w,1.0988499052956164,1.1577834346013554,Mischling klein,,,K,2011,schwarz/braun,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88204,51-60,m,-0.7434172697956731,-0.7810785855335144,Collie,,,I,2013,tricolor,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88204,51-60,m,-0.7434172697956731,-0.7810785855335144,Deutscher Schäfer,,,I,2010,schwarz,-0.035993748814635323,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88209,41-50,m,0.7918053761137348,0.7336573676968525,Labrador Retriever,Mischling,,I,2012,schwarz,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88217,41-50,m,-0.43637274061379155,-0.4175419567582263,Rhodesian Ridgeback,,,I,2004,hellbraun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88218,51-60,w,-1.0504617989775547,-1.0537310571149805,Collie,Mischling,,I,2004,weiss/schwarz/braun,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88219,71-80,w,-0.12932821143190995,-0.08430004704754558,Cavalier King Charles Spaniel,,,K,2003,weiss/schwarz/braun,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
88220,51-60,m,-0.12932821143190995,-0.1751842042413676,Coton de Tulear,Mischling,,K,2000,schwarz/weiss,0.16560821453487085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
